Tank Type	Tank Facility ID	Tank Owner ID	Tank Number	Install Date	Tank Status	Foundation Type Concrete Coating/RPB	Foundation Type Concrete	Foundation Type Steel/Saddle/Runner/Beam	Foundation Type Earthen	Foundation Type Ring Wall	Foundation Type Unknown	Foundation Type Other	Foundation Type Other Specify	Roof Type N/A Horizontal Tank	Roof Type Floating	Roof Type Fixed Cone-Welded/Bolted	Roof Type Other	Roof Type Other Specify						
AST	2006933	39523	D3	12/9/1996	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Cylindrical Steel Tank; No Roof						
AST	2006933	46454	1	12/9/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Tank is Cylindrical; No Roof						
AST	2006933	46454	2	8/1/1992	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Closed Steel Tank; No Roof						
AST	2006933	46454	D3	7/1/2008	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2006960	27322	1skid	12/9/2011	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2007099	29674	T1	9/1/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	2007099	29674	T11	9/21/2006	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N	non horizontal tank						
AST	2007099	29674	T14B	9/1/1966	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2007099	29674	T2	9/1/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	2007099	29674	T3	9/1/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2007099	29674	T37	9/21/2006	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2007099	29674	T4	9/1/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2007099	29674	T5	9/1/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2007099	29674	WWTF UO770	6/1/2014	CURR IN USE	N	Y	Y	N		N	N			N	N	N							
AST	2007127	30467	1	4/23/1986	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2007132	49186	AST-1	1/15/1997	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	None						
AST	2007170	35720	1	2/15/1997	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N	N/A						
AST	2007174	32901	AST-1	8/1/1994	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	N/A - Horizontal						
AST	2007175	32901	AST-1	6/1/1992	CURR IN USE	N	Y	N	N	N	N	Y	Vaulted	N	N	N	Y	N/A - Horizontal						
AST	2007176	32901	AST-1	8/1/1994	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	N/A - Horizontal						
AST	2007263	46760	1	6/1/2010	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N	Horizontal						
AST	2007263	46760	2	2/27/2012	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N	Horizontal						
AST	2007263	46760	3	2/27/2012	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N	Horizontal						
AST	2007272	36581	AST1-Clear	6/30/2000	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	N/A - Horizontal						
AST	2007272	36581	AST2-PLANT	7/31/2007	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	N/A - Horizontal						
AST	2007519	32264	AST1	1/5/1982	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2007519	32264	AST2	1/5/1982	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2007519	32264	AST3	1/5/1982	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2007572	28393	108	1/1/1975	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	N							
AST	2007572	28393	111	10/1/1992	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	N							
AST	2007572	35339	101	1/1/1988	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	2007572	35339	310-1-TA03	1/1/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2007573	35339	573-1-TA01	10/1/1988	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2007573	35339	573-1-TA06	1/1/1990	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2007573	35339	573-1-TA09	12/4/1982	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2007573	35339	573-1-TA11	11/13/2009	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2007573	35339	PMTerminal	12/4/1992	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	Y	Round Steel Tank						
AST	2007574	35339	103-1-TA01	10/24/2003	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	N/A - Horizontal						
AST	2007574	40511	305	2/10/1996	DISMANTLED	N	N	Y	N	N	N	N	N/A	N	N	N	N							
AST	2007586	43063	1	11/19/1969	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2007586	43063	2	11/19/1969	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2007586	43063	3	11/19/1969	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2007586	43063	6	11/19/1969	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2007586	43063	D4	11/19/1969	DISMANTLED	N	N	N	N	N	N	N		N	N	Y	N							
AST	2007586	43063	D5	11/19/1969	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2007586	43063	P7	11/19/1969	PERM OUT OF USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2007597	35409	1	8/15/1991	CURR IN USE	Y	Y	N	N	N	N	N		N	N	N	N							
AST	2007638	31873	100		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	(118		 HATCH BOLTED SHUT				
AST	2007638	40179	T2	1/1/1991	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	(2) 2		" PIPE PENETRATIONS (VENT CAPS), (1) 6"		 PENETRATION PLUGGED		
AST	2007638	40179	T3	1/1/1991	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	(2) 2		 PENETRATION; FILL & VENT.  (1) 6		 PENETRATION PLUGGED		
AST	2007638	40179	T4	1/19/1991	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	(3) 2		 PIPE PENETRATORS.  (1) 18		 HATCH FOR FILLING WITH USED OIL		
AST	2007638	40179	T6	1/1/1986	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	(118		 HATCH BOLTED SHUT				
AST	2007718	28611	1	9/1/1994	DISMANTLED	N	N	N	N	N	N	Y	NO PERMINENT FOUNDATION- TANK IS PORTABLE	N	N	N	Y	NO ROOFING						
AST	2007762	34251	1	8/16/1993	CURR IN USE	N	N	N	N	N	N	Y	Steel Beams On Gravel Over Earth	N	N	N	Y	Welded Steel Roof						
AST	2007762	34251	2	8/16/1993	CURR IN USE	N	N	N	N	N	N	Y		N	N	N	Y							
AST	2007763	34251	1	7/1/1993	CURR IN USE	N	N	N	N	N	N	Y	Steel Beams On Gravel Over Earth	N	N	N	Y	Welded Steel Roof						
AST	2007764	34251	1	8/4/1993	CURR IN USE	N	N	N	N	N	N	Y	Steel Beams In Gravel Over Earth	N	N	N	Y	Welded Steel Roof						
AST	2007765	34251	1	7/12/1993	CURR IN USE	N	N	N	N	N	N	Y	Steel Beams On Gravel Over Earth	N	N	N	Y	Welded Steel Roof						
AST	2007767	34251	1	7/8/1993	CURR IN USE	N	N	N	N	N	N	Y	Steel Beams On Gravel Over Earth	N	N	N	Y	Welded Steel Roof						
AST	2007769	34251	1	7/1/1993	DISMANTLED	N	N	N	N	N	N	Y	Steel Beams On Gravel Over Earth	N	N	N	Y	Welded Steel Roof						
AST	2008057	37833	D	11/1/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008057	37833	UG	11/1/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008130	31676	1	4/1/1989	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	2008130	31676	2	4/1/1989	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	2008157	48766	AST-1		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	N/A - horizontal						
AST	2008189	46533	AST-1	3/12/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008203	39572	600245	11/12/1992	PERM OUT OF USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2008250	40540	AST-1	1/25/1999	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008250	40540	AST-2	8/4/2000	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008440	28855	AST-1	1/1/1992	CURR IN USE	N	Y	N	N	N	Y	N		N	N	N	Y	Horizontal Tank						
AST	2008446	30215	1	3/6/2001	PERM OUT OF USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2008446	30215	2		PERM OUT OF USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2008493	37914	1	1/19/2000	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2008597	42928	1	8/3/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2008648	37974	2	4/29/2002	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2008648	37974	3	4/29/2002	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2008668	35165	1	5/12/2016	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	2008786	35165	1	1/1/1952	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2008786	35165	2	1/1/1952	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y							
AST	2008786	35165	3	1/1/1952	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2008786	35165	4	1/1/1952	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y							
AST	2008786	36218	1	1/1/1952	DISMANTLED	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2008786	36218	2	1/1/1952	DISMANTLED	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2008821	47806	1	12/15/1975	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008821	47806	15	6/15/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2008821	47806	16	10/1/2010	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2008821	47806	20	8/1/2007	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008821	47806	4A	1/30/1983	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008821	47806	4B	1/30/1983	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008821	47806	6	6/15/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2008935	33783	1	12/21/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	None						
AST	2008951	40037	3C	9/1/1993	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	"Frame, Plywood, Fiberglass"						
AST	2008951	51424	1C	9/1/1993	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	"Frame, Plywood, Fiberglass"						
AST	2008951	51424	2C	9/1/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	"Frame, Plywood, Fiberglass"						
AST	2009012	29940	1	8/1/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2009012	29940	2	8/1/2004	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2009012	29940	3	7/1/1994	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	2009012	29940	4	1/1/1972	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2009012	29940	5	7/1/2018	CURR IN USE	N	N	Y	N	N	N	N		Y	N	N	N	Horizontal						
AST	2009016	35167	2	4/1/1987	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2009084	37576	1	11/15/1995	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2009137	28995	AST-1	1/1/1958	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2009137	28995	AST-2	1/1/1958	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2009137	28995	AST-3	1/1/1958	PERM OUT OF USE	N	N	N	N	N	N	Y	Wood	N	N	N	N							
AST	2009137	28995	AST-4	1/1/1991	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009137	28995	AST-5	1/1/1991	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009137	28995	AST-9	7/15/2002	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2009208	29764	1skid	1/1/2011	CURR IN USE	N	N	Y	N	N	N	N		Y	N	N	N							
AST	2009219	29232	D1	5/1/1988	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	UNKNOWN						
AST	2009219	43938	9	3/28/1995	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	BLANK						
AST	2009219	43938	D3	5/1/1988	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	HORIZONTAL TANK						
AST	2009332	39583	1	9/30/1979	CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	Y	Welded Steel Cone Roof						
AST	2009332	39583	10		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009332	39583	12		CLOSED IN PLACE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	2009332	39583	2		CLOSED IN PLACE	Y	N	N	N	N	N	Y		N	N	N	Y							
AST	2009332	39583	3		CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009332	39583	4		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009332	39583	5		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009332	39583	6		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009332	39583	7		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009332	39583	8		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009332	39583	9		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	39555	1	1/1/1974	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	39555	2	1/1/1974	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	39555	36	12/20/1993	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2009455	39555	41	9/27/1995	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	2009455	39555	V117-44Fil	1/1/1939	CLOSED IN PLACE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009455	39555	V2520-42CW		CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2009455	39555	V2521	1/1/1941	CLOSED IN PLACE	N	N	Y	N	N	N	N		N	N	N	N							
AST	2009455	39555	V3012-43CW		CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2009455	39555	V727-5Fila	1/1/1941	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	39555	V728-4Fila	1/1/1941	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	39555	V729-8Fila	1/1/1939	CLOSED IN PLACE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	48390	V1016-11	1/15/1984	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	48390	V1017-9	1/15/1984	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	48390	V1018-10	1/15/1984	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	48390	V1052	1/1/1991	PERM OUT OF USE	N	Y	N	N	N	N	N		N	Y	N	N							
AST	2009455	48390	V1053	1/1/2001	PERM OUT OF USE	N	Y	N	N	N	N	N		N	Y	N	N							
AST	2009455	48390	V2228-3-PB	1/1/1982	CLOSED IN PLACE	N	Y	N	N	N	N	N	Ring Wall	N	N	Y	N							
AST	2009455	48390	V2252-38TP	3/31/1994	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	48390	V2253-39TP	3/31/1994	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	48390	V2392-6Pre		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	48390	V2393-7Prp		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	2009455	48390	V2918-40Ut	1/1/1959	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	2009455	48390	V3284	1/3/2006	DISMANTLED	N	N	Y	Y	N	N	N		N	N	N	Y	Horizontal						
AST	2009455	48390	V3408	6/29/2012	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2009455	48390	V-3438	12/7/2014	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	2009455	48390	V-3439	12/7/2014	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	2009455	48390	V-3440	12/7/2014	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	2009455	48390	V3584	11/17/2014	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N							
AST	2009455	48390	V724-20Flt	1/1/1955	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009455	48390	V780-19Flt		CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009455	48390	V804-16Flt	1/1/1946	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009455	48390	V805-17Flt	1/1/1946	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009455	48390	V909-21Flt	1/1/1968	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009521	39540	5	5/27/2009	CLOSED IN PLACE	N	N	N	N	N	N	N		N	N	N	N							
AST	2009568	49516	1	11/3/1997	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2009597	43958	88321	11/1/1997	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2009599	43958	88275-1	11/10/1997	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	2009642	39539	1	2/20/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	2009642	39539	2	2/20/1996	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y							
AST	2009642	39539	3	4/22/1996	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y							
AST	2009652	43958	88305	8/30/1997	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2009700	31817	1	1/1/1954	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2009700	31817	2	1/1/1954	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2009700	31817	3	1/1/1954	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2009700	31817	4	1/1/1954	DISMANTLED	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2009700	31817	5	1/1/1954	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2009700	31817	6	1/1/1954	CURR IN USE	N	N	N	Y	N	N	N		N	N	Y	N							
AST	2009700	31817	7	1/1/1954	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	2009721	40594	1	4/17/2001	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2009721	40594	2	4/17/2001	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2010270	34108	1	1/15/1992	CURR IN USE	N	N	Y	N	N	N	N		N	Y	N	N							
AST	2010270	34108	2	1/15/1992	CURR IN USE	N	N	Y	N	N	N	N		N	Y	N	N							
AST	2010324	29948	3		PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	Y	CONVERTED RAILTANKER WITHOUT A ROOF						
AST	2010324	29948	4		PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	Y	CONVERTED RAILTANKER WITHOUT A ROOF						
AST	2010324	29948	R1		REM FROM GRD	Y	N	N	N	N	N	N		N	N	N	Y	CONVERTED RAILTANKER WITHOUT A ROOF						
AST	2010324	29948	R2		REM FROM GRD	Y	N	N	N	N	N	N		N	N	N	Y	CONVERTED RAILTANKER WITHOUT A ROOF						
AST	2010357	31245	138	2/10/2017	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	2010357	31245	140	2/10/2017	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	2010357	31245	141	2/10/2017	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	2010357	31245	142	2/10/2017	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	2010357	31245	170	8/19/2014	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	2010417	35165	1	4/1/1974	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y	Horizontal						
AST	2010417	36594	R2	4/1/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010417	36594	R3	4/1/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010417	36594	R4	4/1/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010417	36594	R5	4/1/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010417	36594	R6	4/1/1974	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010463	35031	WWTPGEN1	5/31/2007	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2010532	39545	1	4/1/1990	DISMANTLED	N	N	N	N	N	N	N		N	N	N	Y	Cylindrical						
AST	2010532	39545	DieselAST1		CURR IN USE	N	N	N	Y	N	N	Y	Steel Skis Anchored To Concrete Footings	N	N	N	Y	Horizontal						
AST	2010532	39545	HeatOil1		CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	2010532	39545	UsedOil1	4/1/1990	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2010578	33856	13BP	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2010578	33856	15MG	1/1/2007	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal						
AST	2010688	29007	6	8/1/1990	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y							
AST	2010688	42576	1	12/1/1993	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010688	42576	2		DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010688	42576	3		DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010688	42576	4		DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010688	42576	5		DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2010867	37172	5		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T01	12/31/1987	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	2011022	40222	T02	12/31/1987	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T03	12/31/1987	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T04	12/31/1987	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T05	12/31/1987	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T06	12/31/1987	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T07	12/31/1987	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T08	12/31/1987	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T09	12/31/1987	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T10	12/31/1987	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011022	40222	T12	1/1/2004	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2011036	35845	1	6/1/1986	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	2011044	47866	1	10/10/1989	PERM OUT OF USE	N	N	N	Y	N	N	Y	PEA GRAVEL	N	N	N	Y	Horizontal Tank						
AST	2011260	35031	NRPSGEN!	6/4/2007	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2011283	37351	1	1/1/1956	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2011283	37351	2	1/1/1956	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2011283	37351	3	1/1/1956	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2011283	37351	4	1/1/1956	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2011283	37351	5	1/1/1965	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2011283	37351	6	1/1/1967	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2011283	37351	7	1/1/1967	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	2011296	28145	1		CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	2011371	35031	RPSGEN1	5/31/2007	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	2011743	31376	2		REM FROM GRD	N	N	N	N	N	N	N		N	N	N	N							
AST	2011743	31376	30001	1/15/1980	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y							
AST	2011857	41314	AST-1	1/1/1996	PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	2011885	33015	1	10/1/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	2011995	36011	1	11/15/1990	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2012051	36119	1	9/1/1998	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	None						
AST	2012544	31376	1		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	2012550	29997	AST-1	1/15/1990	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	Y	n/a - horizontal						
AST	2012550	29997	AST-2	1/15/1990	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	n/a - horizontal						
AST	2012550	29997	AST-3	1/15/1990	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	n/a - horizontal						
AST	2012550	29997	AST-5	1/15/1990	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	n/a - horizontal						
AST	2012550	29997	POU-4	1/15/1990	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y	n/a - horizontal						
AST	2012589	35669	1	4/1/1992	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2012592	38677	P1		PERM OUT OF USE	N	N	N	N	N	N	N		N	N	N	N							
AST	2012643	34538	6	9/15/1992	DISMANTLED	N	N	N	Y	N	N	N		N	N	N	N							
AST	2012643	34538	9	10/1/1993	CLOSED IN PLACE	N	N	N	Y	N	N	N		N	N	N	N							
